order_id,order_date,region,category,product,channel,customer_segment,quantity,unit_price,discount_pct,revenue,cost,profit,rating
100230,2024-04-26,West,Electronics,Bluetooth Speaker,In-Store,New Customer,4,21542.18,0,86168.72,53266.33,32902.39,
100231,2024-02-10,East,Home & Kitchen,Cookware Set,Online,Returning Customer,4,8375.98,0,33503.92,19996.38,13507.54,5.0
100232,2024-08-01,East,Clothing,Jeans,Online,Premium Member,1,309.35,0,309.35,207.52,101.83,5.0
100233,2024-04-11,North,Electronics,Headphones,Online,Returning Customer,3,20799.1,5,59277.43,41692.22,17585.21,4.0
100234,2023-02-18,North,Beauty,Sunscreen,Online,New Customer,2,913.71,5,1736.05,1084.94,651.11,3.0
100235,2024-01-17,North,Grocery,Rice 5kg,Online,New Customer,3,801.49,5,2284.25,1336.73,947.52,4.0
100236,2024-05-08,West,Grocery,Snacks Combo,Online,Returning Customer,4,678.49,15,2306.87,1856.86,450.01,
100237,2024-03-20,South,Grocery,Cooking Oil,In-Store,Premium Member,1,601.85,0,601.85,362.03,239.82,
100238,2024-11-17,West,Clothing,Jeans,In-Store,Premium Member,4,1480.97,0,5923.88,3754.49,2169.39,5.0
100239,2023-11-28,North,Electronics,Smartphone,In-Store,Returning Customer,2,40096.11,5,76182.61,52159.48,24023.13,
100240,2024-12-13,East,Sports,Cricket Bat,In-Store,New Customer,2,3367.95,10,6062.31,5040.15,1022.16,5.0
100241,2023-09-25,South,Electronics,Bluetooth Speaker,Online,Premium Member,1,10663.05,5,10129.9,7606.43,2523.47,
100242,2023-10-04,East,Clothing,Sneakers,In-Store,New Customer,5,3057.58,5,14523.5,9100.21,5423.29,3.0
100243,2023-07-14,West,Electronics,Laptop,Online,Returning Customer,1,2401.01,0,2401.01,1573.05,827.96,4.0
100244,2024-10-29,South,Sports,Yoga Mat,In-Store,New Customer,4,2302.71,5,8750.3,5763.98,2986.32,
100245,2024-04-23,West,Home & Kitchen,Mixer Grinder,Online,Premium Member,2,10227.3,5,19431.87,13539.67,5892.2,
100246,2024-09-16,North,Grocery,Cooking Oil,Online,Returning Customer,3,191.35,0,574.05,339.71,234.34,5.0
100247,2023-08-22,South,Beauty,Lipstick,Online,Returning Customer,2,1635.14,0,3270.28,2423.88,846.4,1.0
100248,2023-03-28,South,Clothing,Sneakers,Online,New Customer,3,3375.63,0,10126.89,6350.6,3776.29,2.0
100249,2023-03-09,West,Electronics,Headphones,Online,,5,37713.87,5,179140.88,115115.3,64025.58,
100250,2024-07-16,North,Grocery,Cooking Oil,In-Store,New Customer,3,537.32,0,1611.96,1073.72,538.24,
100251,2024-04-27,North,Clothing,Jacket,Online,Returning Customer,3,3117.01,5,8883.48,6207.92,2675.56,4.0
100252,2023-06-14,East,Sports,Yoga Mat,Online,Returning Customer,3,1141.29,5,3252.68,2293.39,959.29,2.0
100253,2024-07-12,West,Grocery,Cooking Oil,In-Store,New Customer,1,638.22,5,606.31,355.42,250.89,5.0
100254,2023-05-27,South,Sports,Running Shoes,In-Store,Returning Customer,2,3151.94,5,5988.69,4176.59,1812.1,3.0
100255,2024-12-15,West,Home & Kitchen,Cookware Set,In-Store,Premium Member,3,5364.94,10,14485.34,11313.14,3172.2,4.0
100256,2023-12-31,South,Electronics,Smartwatch,Online,Returning Customer,1,40317.35,0,40317.35,29298.33,11019.02,3.0
100257,2023-01-13,West,Grocery,Snacks Combo,In-Store,Returning Customer,5,105.05,15,446.46,344.27,102.19,4.0
100258,2023-10-04,South,Clothing,T-Shirt,Online,New Customer,1,2838.86,20,2271.09,1675.3,595.79,5.0
100259,2024-05-02,South,Home & Kitchen,Mixer Grinder,Online,Returning Customer,5,863.46,15,3669.7,3084.22,585.48,5.0
100260,2023-09-14,West,Clothing,T-Shirt,In-Store,New Customer,4,1602.74,0,6410.96,3973.28,2437.68,
100261,2023-07-07,East,Clothing,Dress,In-Store,Returning Customer,2,545.96,5,1037.32,774.07,263.25,4.0
100262,2023-07-07,North,Clothing,Dress,In-Store,New Customer,2,1199.21,10,2158.58,1764.87,393.71,3.0
100263,2023-01-27,North,Grocery,Snacks Combo,Online,Returning Customer,5,107.61,0,538.05,340.71,197.34,5.0
100264,2023-01-31,West,Beauty,Shampoo,Online,Returning Customer,4,1201.2,5,4564.56,3087.73,1476.83,
100265,2023-02-22,West,Beauty,Shampoo,Online,New Customer,2,812.39,0,1624.78,1180.24,444.54,5.0
100266,2024-09-30,North,Sports,Yoga Mat,Online,,2,4784.89,10,8612.8,6399.28,2213.52,5.0
100267,2023-03-29,West,Electronics,Bluetooth Speaker,In-Store,New Customer,4,5662.89,0,22651.56,13683.32,8968.24,5.0
100268,2024-03-03,East,Clothing,Jacket,Online,Premium Member,4,2460.45,0,9841.8,5496.24,4345.56,4.0
100269,2024-12-29,East,Clothing,Dress,In-Store,Returning Customer,1,1191.01,0,1191.01,816.11,374.9,5.0
100270,2024-12-13,north,Home & Kitchen,Vacuum Cleaner,In-Store,New Customer,5,6383.99,0,31919.95,23083.36,8836.59,3.0
100271,2024-05-10,North,Beauty,Lipstick,Online,New Customer,1,456.94,5,434.09,289.32,144.77,4.0
100272,2024-10-10,East,Home & Kitchen,Cookware Set,In-Store,New Customer,5,9245.06,0,46225.3,29073.26,17152.04,5.0
100273,2023-10-01,East,Beauty,Sunscreen,Online,Returning Customer,1,1618.85,0,1618.85,1009.45,609.4,
100274,2023-04-28,West,Grocery,Tea Pack,Online,Returning Customer,5,390.86,0,1954.3,1082.42,871.88,
100275,2023-05-18,North,Home & Kitchen,Vacuum Cleaner,Online,Premium Member,4,911.15,5,3462.37,2706.84,755.53,4.0
100276,2023-08-18,East,Sports,Running Shoes,In-Store,Returning Customer,2,5199.93,5,9879.87,5878.8,4001.07,3.0
100277,2024-11-04,North,Grocery,Rice 5kg,In-Store,Returning Customer,4,606.33,5,2304.05,1609.49,694.56,4.0
100278,2024-10-08,West,Home & Kitchen,Mixer Grinder,Online,Premium Member,1,4060.82,0,4060.82,2357.17,1703.65,5.0
100279,2024-05-03,West,Clothing,Sneakers,Online,New Customer,4,485.1,20,1552.32,1433.07,119.25,5.0
100280,2024-08-30,East,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,1,3324.27,0,3324.27,1921.96,1402.31,4.0
100281,2024-01-29,South,Home & Kitchen,Vacuum Cleaner,In-Store,Returning Customer,4,5147.46,10,18530.86,12394.69,6136.17,2.0
100282,2024-07-17,South,Beauty,Sunscreen,Online,New Customer,2,1288.66,15,2190.72,1673.87,516.85,
100283,2023-09-05,North,Clothing,Jacket,In-Store,Returning Customer,2,2474.79,0,4949.58,2994.2,1955.38,5.0
100284,2023-07-29,East,Beauty,Face Wash,Online,Returning Customer,5,944.2,15,4012.85,3233.27,779.58,
100285,2023-11-27,West,Home & Kitchen,Vacuum Cleaner,Online,Premium Member,4,11456.01,20,36659.23,31726.02,4933.21,5.0
100286,2023-11-28,North,Electronics,Smartphone,Online,New Customer,2,44175.59,0,88351.18,62598.49,25752.69,5.0
100287,2023-12-20,East,Home & Kitchen,Mixer Grinder,In-Store,Premium Member,5,10367.29,10,46652.81,31723.91,14928.9,
100288,2024-03-02,East,Home & Kitchen,Air Fryer,Online,Returning Customer,4,935.55,0,3742.2,2325.43,1416.77,5.0
100289,2023-09-12,East,Clothing,Sneakers,Online,,3,1112.23,0,3336.69,2103.96,1232.73,5.0
100290,2023-06-22,North,Electronics,Laptop,In-Store,Returning Customer,1,34532.15,0,34532.15,21703.17,12828.98,5.0
100291,2024-11-05,North,Home & Kitchen,Cookware Set,Online,Returning Customer,4,5126.82,5,19481.92,12983.59,6498.33,5.0
100292,2023-02-27,West,Sports,Running Shoes,Online,Premium Member,1,618.01,0,618.01,361.56,256.45,5.0
100293,2024-08-02,East,Home & Kitchen,Air Fryer,Online,Returning Customer,2,10204.19,0,20408.38,12980.15,7428.23,5.0
100294,2023-06-03,West,Grocery,Cooking Oil,In-Store,Returning Customer,2,247.84,5,470.9,291.08,179.82,2.0
100295,2024-09-06,North,Beauty,Face Wash,Online,New Customer,3,986.42,5,2811.3,2107.51,703.79,5.0
100296,2023-07-08,East,Grocery,Tea Pack,Online,Premium Member,2,798.22,5,1516.62,968.23,548.39,3.0
100297,2024-08-03,South,Grocery,Cooking Oil,Online,Returning Customer,4,508.46,0,2033.84,1514.43,519.41,
100298,2023-03-26,South,Home & Kitchen,Air Fryer,Online,Returning Customer,4,4272.95,10,15382.62,11590.41,3792.21,3.0
100299,2023-12-09,East,Beauty,Shampoo,In-Store,New Customer,3,449.66,0,1348.98,985.28,363.7,5.0
100300,2024-07-04,North,Beauty,Face Wash,Online,New Customer,3,833.88,10,2251.48,1386.24,865.24,
100301,2023-09-11,East,Home & Kitchen,Air Fryer,Online,New Customer,4,11431.14,5,43438.33,26336.81,17101.52,4.0
100302,2023-07-10,South,Sports,Yoga Mat,In-Store,Premium Member,3,4899.7,0,14699.1,8452.35,6246.75,5.0
100303,2023-11-09,North,Home & Kitchen,Mixer Grinder,Online,New Customer,4,11759.49,15,39982.27,32467.2,7515.07,4.0
100304,2023-06-24,South,Electronics,Headphones,Online,New Customer,4,18034.75,0,72139.0,51781.34,20357.66,
100305,2023-09-27,West,Sports,Running Shoes,In-Store,Premium Member,1,3392.03,5,3222.43,2157.06,1065.37,1.0
100306,2023-12-02,West,Grocery,Tea Pack,In-Store,Returning Customer,4,265.92,15,904.13,757.08,147.05,4.0
100307,2024-03-03,South,Beauty,Lipstick,Online,New Customer,3,1553.62,20,3728.69,3148.87,579.82,
100308,2023-05-04,North,Sports,Dumbbells,Online,New Customer,4,3879.24,0,15516.96,10808.18,4708.78,3.0
100309,2023-04-28,North,Electronics,Smartphone,Online,Returning Customer,5,4358.47,0,21792.35,13648.29,8144.06,5.0
100310,2023-03-25,East,Beauty,Lipstick,Online,Returning Customer,4,608.46,0,2433.84,1548.9,884.94,5.0
100311,2023-08-06,South,Clothing,T-Shirt,Online,Returning Customer,4,1591.52,10,5729.47,4398.39,1331.08,3.0
100312,2024-12-31,South,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,2,4019.57,10,7235.23,5978.77,1256.46,4.0
100313,2023-10-22,North,Beauty,Sunscreen,Online,New Customer,4,905.74,0,3622.96,2393.6,1229.36,4.0
100314,2023-05-14,North,Clothing,T-Shirt,In-Store,Returning Customer,1,1982.42,0,1982.42,1091.13,891.29,
100315,2024-08-17,North,Clothing,Dress,In-Store,Returning Customer,5,948.42,5,4504.99,3273.13,1231.86,4.0
100316,2023-10-11,East,Grocery,Tea Pack,In-Store,Returning Customer,3,865.22,0,2595.66,1863.58,732.08,
100317,2023-09-19,West,Electronics,Smartphone,Online,Returning Customer,3,40184.5,0,120553.5,85766.32,34787.18,5.0
100318,2024-10-05,south,Electronics,Laptop,Online,Returning Customer,1,25153.17,10,22637.85,17360.05,5277.8,
100319,2023-02-08,North,Sports,Cricket Bat,Online,Returning Customer,5,832.01,15,3536.04,2583.28,952.76,3.0
100320,2023-11-10,East,Clothing,Jeans,In-Store,Returning Customer,4,3284.67,5,12481.75,7752.56,4729.19,4.0
100321,2024-08-25,East,Home & Kitchen,Cookware Set,Online,Premium Member,3,6829.32,0,20487.96,12778.13,7709.83,5.0
100322,2024-10-10,North,Home & Kitchen,Mixer Grinder,Online,Premium Member,3,8701.16,5,24798.31,16667.31,8131.0,4.0
100323,2024-07-02,West,Clothing,Jeans,Online,Returning Customer,2,370.12,0,740.24,481.55,258.69,
100324,2023-03-29,West,Electronics,Laptop,Online,Returning Customer,1,41672.38,0,41672.38,27223.94,14448.44,5.0
100325,2023-01-21,East,Home & Kitchen,Mixer Grinder,In-Store,Returning Customer,4,4038.9,0,16155.6,9693.22,6462.38,4.0
100326,2024-06-18,North,Grocery,Snacks Combo,Online,Premium Member,5,332.39,15,1412.66,1230.78,181.88,1.0
100327,2023-06-26,South,Electronics,Headphones,Online,Returning Customer,3,37504.56,0,112513.68,73619.94,38893.74,5.0
100328,2023-03-28,West,Home & Kitchen,Cookware Set,Online,Returning Customer,5,5942.92,5,28228.87,20633.4,7595.47,3.0
100329,2024-09-15,North,Electronics,Bluetooth Speaker,In-Store,Returning Customer,2,14199.26,5,26978.59,17579.99,9398.6,3.0
100330,2024-02-20,West,Beauty,Shampoo,Online,New Customer,4,345.38,0,1381.52,845.77,535.75,
100331,2024-07-12,South,Home & Kitchen,Cookware Set,Online,Premium Member,3,7037.04,5,20055.56,13422.22,6633.34,4.0
100332,2023-11-26,South,Clothing,T-Shirt,Online,New Customer,5,3085.69,5,14657.03,10128.79,4528.24,
100333,2024-03-08,South,Grocery,Rice 5kg,Online,Premium Member,1,249.13,0,249.13,181.65,67.48,
100334,2023-04-13,South,Electronics,Headphones,In-Store,Returning Customer,3,25757.71,5,73409.47,53142.77,20266.7,
100335,2023-01-25,East,Electronics,Headphones,Online,Premium Member,1,22447.15,0,22447.15,15899.58,6547.57,3.0
100336,2023-12-05,West,Electronics,Bluetooth Speaker,Online,New Customer,1,36394.95,15,30935.71,21498.3,9437.41,
100337,2024-06-17,South,Electronics,Smartwatch,In-Store,Returning Customer,1,4445.82,0,4445.82,3159.92,1285.9,3.0
100338,2023-08-09,East,Grocery,Snacks Combo,Online,Returning Customer,3,659.44,0,1978.32,1234.27,744.05,
100339,2024-04-23,East,Home & Kitchen,Cookware Set,Online,,1,4980.3,5,4731.28,2834.16,1897.12,
100340,2023-02-17,North,Electronics,Smartphone,Online,Returning Customer,2,34422.38,0,68844.76,40718.13,28126.63,4.0
100341,2024-07-24,North,Electronics,Smartwatch,Online,New Customer,3,20172.54,10,54465.86,43603.97,10861.89,4.0
100342,2024-07-27,North,Clothing,Dress,In-Store,New Customer,3,893.19,5,2545.59,1935.46,610.13,5.0
100343,2024-10-11,South,Electronics,Smartphone,In-Store,Returning Customer,2,20944.0,20,33510.4,26649.87,6860.53,4.0
100344,2024-05-19,North,Beauty,Lipstick,In-Store,New Customer,5,1512.76,5,7185.61,4581.33,2604.28,4.0
100345,2024-08-08,East,Sports,Running Shoes,In-Store,New Customer,4,4732.51,10,17037.04,10981.73,6055.31,
100346,2024-11-07,North,Beauty,Face Wash,In-Store,New Customer,5,1189.57,15,5055.67,4203.67,852.0,3.0
100347,2024-01-01,West,Grocery,Snacks Combo,In-Store,Premium Member,2,693.36,10,1248.05,958.73,289.32,5.0
100348,2023-01-27,West,Home & Kitchen,Mixer Grinder,In-Store,Premium Member,2,864.05,5,1641.7,1147.86,493.84,1.0
100349,2024-04-03,South,Home & Kitchen,Cookware Set,Online,New Customer,5,3398.6,0,16993.0,11943.88,5049.12,4.0
100350,2023-12-22,North,Home & Kitchen,Cookware Set,Online,Returning Customer,5,5306.15,0,26530.75,14959.78,11570.97,4.0
100351,2023-01-19,South,Clothing,Dress,Online,New Customer,3,3078.91,0,9236.73,5766.46,3470.27,4.0
100352,2023-07-10,North,Home & Kitchen,Mixer Grinder,In-Store,Returning Customer,1,5965.07,15,5070.31,3882.07,1188.24,5.0
100353,2023-07-08,East,Beauty,Shampoo,Online,Premium Member,4,975.59,10,3512.12,2690.39,821.73,4.0
100354,2024-04-02,East,Electronics,Smartwatch,Online,New Customer,2,30447.91,10,54806.24,35559.85,19246.39,
100355,2023-04-22,North,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,4,11562.31,5,43936.78,29955.59,13981.19,3.0
100356,2024-03-13,East,Sports,Running Shoes,Online,Returning Customer,5,2770.68,0,13853.4,9300.75,4552.65,5.0
100357,2023-05-24,East,Home & Kitchen,Vacuum Cleaner,Online,Premium Member,3,9059.17,0,27177.51,19310.38,7867.13,5.0
100358,2023-07-31,North,Electronics,Headphones,Online,Premium Member,4,16420.81,5,62399.08,41327.39,21071.69,4.0
100359,2023-12-16,South,Beauty,Lipstick,In-Store,Returning Customer,2,528.45,5,1004.06,638.06,366.0,
100360,2024-07-17,South,Sports,Cricket Bat,In-Store,New Customer,4,1958.86,10,7051.9,4820.76,2231.14,
100361,2024-07-21,North,Sports,Yoga Mat,Online,New Customer,4,1578.84,10,5683.82,3659.02,2024.8,2.0
100362,2024-01-18,West,Beauty,Shampoo,In-Store,Returning Customer,5,939.52,10,4227.84,2868.94,1358.9,1.0
100363,2023-04-22,North,Electronics,Headphones,Online,New Customer,1,32525.17,0,32525.17,20255.44,12269.73,
100364,2023-03-30,East,Home & Kitchen,Air Fryer,In-Store,Premium Member,5,11881.85,15,50497.86,37088.81,13409.05,
100365,2023-03-23,South,Electronics,Smartwatch,Online,Premium Member,1,38859.01,5,36916.06,23923.42,12992.64,3.0
100366,2023-12-11,South,Grocery,Rice 5kg,In-Store,New Customer,3,683.72,5,1948.6,1484.88,463.72,3.0
100367,2024-07-04,West,Grocery,Tea Pack,Online,New Customer,4,215.55,15,732.87,558.84,174.03,3.0
100368,2024-12-20,South,Grocery,Cooking Oil,In-Store,Returning Customer,1,724.23,0,724.23,534.32,189.91,5.0
100369,2023-03-17,East,Grocery,Snacks Combo,Online,Premium Member,1,287.17,5,272.81,187.92,84.89,4.0
100370,2024-01-23,North,Clothing,Jeans,Online,Returning Customer,1,786.56,5,747.23,487.86,259.37,
100371,2023-02-27,North,Home & Kitchen,Mixer Grinder,In-Store,Returning Customer,3,3467.24,15,8841.46,6694.69,2146.77,3.0
100372,2024-04-17,East,Clothing,Jeans,Online,Returning Customer,5,2762.24,0,13811.2,9882.06,3929.14,
100373,2024-08-28,North,Electronics,Laptop,Online,Premium Member,2,35081.61,0,70163.22,47378.73,22784.49,
100374,2023-11-04,West,Electronics,Smartwatch,Online,Returning Customer,1,15917.11,5,15121.25,11216.41,3904.84,5.0
100375,2023-03-13,West,Sports,Yoga Mat,Online,New Customer,3,4604.31,0,13812.93,9731.96,4080.97,
100376,2024-12-25,East,Beauty,Shampoo,Online,New Customer,3,1015.81,10,2742.69,1818.97,923.72,2.0
100377,2023-05-29,West,Home & Kitchen,Vacuum Cleaner,Online,Returning Customer,3,2953.87,0,8861.61,5972.04,2889.57,4.0
100378,2023-09-01,East,Clothing,T-Shirt,Online,Premium Member,4,2469.96,5,9385.85,6119.35,3266.5,3.0
100379,2023-03-24,South,Home & Kitchen,Cookware Set,Online,Returning Customer,1,1796.68,20,1437.34,1182.58,254.76,5.0
100380,2024-04-16,South,Sports,Dumbbells,Online,New Customer,4,1928.52,0,7714.08,4935.13,2778.95,5.0
100381,2024-08-01,North,Beauty,Shampoo,In-Store,Returning Customer,2,442.37,0,884.74,506.92,377.82,5.0
100382,2023-04-23,North,Sports,Yoga Mat,In-Store,Returning Customer,2,5194.34,0,10388.68,7287.59,3101.09,
100383,2024-11-18,East,Electronics,Headphones,In-Store,Premium Member,5,20032.14,10,90144.63,57490.06,32654.57,4.0
100384,2024-04-25,North,Grocery,Snacks Combo,In-Store,New Customer,1,214.81,0,214.81,141.63,73.18,5.0
100385,2023-04-22,North,Sports,Cricket Bat,In-Store,Premium Member,3,2700.8,5,7697.28,5983.88,1713.4,
100386,2023-07-22,West,Grocery,Cooking Oil,Online,Returning Customer,3,884.07,0,2652.21,1494.38,1157.83,4.0
100387,2024-03-24,East,Home & Kitchen,Cookware Set,In-Store,New Customer,2,9642.31,10,17356.16,12771.26,4584.9,
100388,2024-08-28,North,Clothing,Dress,Online,New Customer,4,387.2,5,1471.36,919.45,551.91,5.0
100389,2024-01-20,North,Clothing,Jeans,In-Store,Premium Member,3,1422.62,0,4267.86,3035.06,1232.8,1.0
100390,2024-08-24,North,Beauty,Face Wash,Online,Premium Member,3,515.04,0,1545.12,1099.63,445.49,5.0
100391,2023-09-26,South,Grocery,Tea Pack,In-Store,New Customer,2,640.77,5,1217.46,713.22,504.24,3.0
100392,2024-06-15,North,Home & Kitchen,Air Fryer,Online,New Customer,1,8805.24,0,8805.24,5578.41,3226.83,
100393,2023-01-19,East,Sports,Cricket Bat,Online,Returning Customer,4,4215.58,15,14332.97,9432.06,4900.91,1.0
100394,2024-01-16,South,Home & Kitchen,Cookware Set,Online,Returning Customer,5,6754.6,5,32084.35,20453.6,11630.75,
100395,2023-07-06,North,Beauty,Sunscreen,Online,New Customer,5,1321.69,0,6608.45,4054.54,2553.91,5.0
100396,2023-06-08,West,Grocery,Cooking Oil,In-Store,Premium Member,3,391.29,0,1173.87,712.7,461.17,
100397,2023-08-18,East,Grocery,Rice 5kg,Online,Returning Customer,3,812.75,10,2194.43,1344.97,849.46,5.0
100398,2024-05-08,North,Grocery,Snacks Combo,Online,Returning Customer,2,501.56,0,1003.12,666.68,336.44,1.0
100399,2024-03-22,North,Home & Kitchen,Vacuum Cleaner,In-Store,Premium Member,4,3419.65,0,13678.6,9868.27,3810.33,5.0
100400,2023-10-18,West,Sports,Dumbbells,In-Store,,3,4769.06,20,11445.74,8415.86,3029.88,3.0
100401,2024-06-13,North,Electronics,Headphones,Online,Returning Customer,5,14656.08,5,69616.38,46418.64,23197.74,
100402,2023-08-25,East,Electronics,Smartphone,In-Store,New Customer,2,16115.86,10,29008.55,18065.18,10943.37,
100403,2023-02-17,North,Home & Kitchen,Vacuum Cleaner,Online,Premium Member,5,4211.55,0,21057.75,12760.54,8297.21,
100404,2023-05-01,South,Beauty,Lipstick,Online,Returning Customer,2,1565.63,10,2818.13,2315.1,503.03,5.0
100405,2024-05-05,South,Clothing,Sneakers,Online,Returning Customer,2,498.03,5,946.26,660.6,285.66,5.0
100406,2024-12-03,South,Beauty,Lipstick,Online,Returning Customer,3,1479.32,0,4437.96,2641.54,1796.42,5.0
100407,2023-03-31,North,Sports,Dumbbells,Online,Premium Member,2,4111.66,15,6989.82,5771.27,1218.55,4.0
100408,2023-08-16,East,Sports,Cricket Bat,Online,New Customer,5,4656.9,0,23284.5,13501.51,9782.99,
100409,2023-06-13,South,Clothing,Dress,In-Store,Returning Customer,3,2530.92,0,7592.76,5150.18,2442.58,
100410,2024-06-17,South,Sports,Yoga Mat,Online,Returning Customer,4,4165.35,10,14995.26,11406.7,3588.56,5.0
100411,2024-05-31,North,Beauty,Lipstick,Online,Returning Customer,5,1783.1,0,8915.5,5696.16,3219.34,4.0
100412,2024-08-02,West,Beauty,Lipstick,In-Store,Returning Customer,5,1202.54,20,4810.16,4230.54,579.62,3.0
100413,2023-05-18,South,Sports,Running Shoes,Online,Premium Member,5,2805.89,0,14029.45,8078.65,5950.8,
100414,2023-11-23,North,Clothing,Sneakers,Online,Premium Member,4,924.03,10,3326.51,2610.14,716.37,5.0
100415,2024-09-09,West,Sports,Cricket Bat,Online,Premium Member,3,5797.41,0,17392.23,10093.67,7298.56,5.0
100416,2023-07-01,East,Clothing,Sneakers,Online,Returning Customer,4,2759.46,0,11037.84,7599.23,3438.61,
100417,2023-12-27,East,Grocery,Cooking Oil,Online,Returning Customer,4,655.13,0,2620.52,1963.77,656.75,
100418,2024-08-23,West,Electronics,Smartwatch,Online,Returning Customer,1,12526.31,0,12526.31,8471.23,4055.08,3.0
100419,2024-09-27,East,Beauty,Lipstick,In-Store,Premium Member,2,233.19,15,396.42,310.32,86.1,4.0
100420,2023-10-07,South,Beauty,Shampoo,In-Store,New Customer,2,1663.49,5,3160.63,1925.18,1235.45,4.0
100421,2024-02-24,East,Grocery,Tea Pack,Online,New Customer,5,637.3,15,2708.52,1941.1,767.42,
